"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
171576,9,"Spanish (Mexican)","WG","First",NA,"Male",NA,"1",TRUE,FALSE,"Marchman","Secondary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171577,9,"Spanish (Mexican)","WG","First",NA,"Male",NA,"2",TRUE,FALSE,"Marchman","College","production",13,TRUE,"All Data",760,"All Data (n = 760)"
171578,11,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"4",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171579,11,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"5",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171580,11,"Spanish (Mexican)","WG","First",NA,"Male",NA,"6",TRUE,FALSE,"Marchman","Secondary","production",6,TRUE,"All Data",760,"All Data (n = 760)"
171581,11,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"7",TRUE,FALSE,"Marchman","College","production",5,TRUE,"All Data",760,"All Data (n = 760)"
171582,11,"Spanish (Mexican)","WG","First",NA,"Male",NA,"8",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171583,10,"Spanish (Mexican)","WG","First",NA,"Male",NA,"9",TRUE,FALSE,"Marchman","College","production",5,TRUE,"All Data",760,"All Data (n = 760)"
171584,11,"Spanish (Mexican)","WG","First",NA,"Male",NA,"10",TRUE,FALSE,"Marchman","College","production",4,TRUE,"All Data",760,"All Data (n = 760)"
171585,15,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"11",TRUE,FALSE,"Marchman","College","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171586,15,"Spanish (Mexican)","WG","First",NA,"Male",NA,"12",TRUE,FALSE,"Marchman","College","production",20,TRUE,"All Data",760,"All Data (n = 760)"
171587,14,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"13",TRUE,FALSE,"Marchman","Secondary","production",15,TRUE,"All Data",760,"All Data (n = 760)"
171588,16,"Spanish (Mexican)","WG","First",NA,"Male",NA,"14",TRUE,FALSE,"Marchman","College","production",27,TRUE,"All Data",760,"All Data (n = 760)"
171589,15,"Spanish (Mexican)","WG","First",NA,"Male",NA,"15",TRUE,FALSE,"Marchman","College","production",23,TRUE,"All Data",760,"All Data (n = 760)"
171590,14,"Spanish (Mexican)","WG","First",NA,"Male",NA,"16",TRUE,FALSE,"Marchman","Secondary","production",33,TRUE,"All Data",760,"All Data (n = 760)"
171591,13,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"17",TRUE,FALSE,"Marchman","College","production",4,TRUE,"All Data",760,"All Data (n = 760)"
171592,14,"Spanish (Mexican)","WG","First",NA,"Male",NA,"18",TRUE,FALSE,"Marchman","College","production",10,TRUE,"All Data",760,"All Data (n = 760)"
171593,12,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"19",TRUE,FALSE,"Marchman",NA,"production",7,TRUE,"All Data",760,"All Data (n = 760)"
171594,13,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"20",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171595,13,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"21",TRUE,FALSE,"Marchman","Some Secondary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171596,12,"Spanish (Mexican)","WG","First",NA,"Male",NA,"22",TRUE,FALSE,"Marchman","College","production",5,TRUE,"All Data",760,"All Data (n = 760)"
171597,12,"Spanish (Mexican)","WG","First",NA,"Male",NA,"23",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171598,13,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"24",TRUE,FALSE,"Marchman","College","production",7,TRUE,"All Data",760,"All Data (n = 760)"
171599,12,"Spanish (Mexican)","WG","First",NA,"Male",NA,"25",TRUE,FALSE,"Marchman","College","production",12,TRUE,"All Data",760,"All Data (n = 760)"
171600,13,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"26",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171601,8,"Spanish (Mexican)","WG","First",NA,"Female",NA,"28",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171602,9,"Spanish (Mexican)","WG","First",NA,"Female",NA,"29",TRUE,FALSE,"Marchman","College","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171603,8,"Spanish (Mexican)","WG","First",NA,"Female",NA,"30",TRUE,FALSE,"Marchman","College","production",6,TRUE,"All Data",760,"All Data (n = 760)"
171604,9,"Spanish (Mexican)","WG","First",NA,"Female",NA,"31",TRUE,FALSE,"Marchman","College","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171605,11,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"32",TRUE,FALSE,"Marchman","College","production",7,TRUE,"All Data",760,"All Data (n = 760)"
171606,11,"Spanish (Mexican)","WG","First",NA,"Female",NA,"33",TRUE,FALSE,"Marchman","Secondary","production",14,TRUE,"All Data",760,"All Data (n = 760)"
171607,11,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"34",TRUE,FALSE,"Marchman","Secondary","production",33,TRUE,"All Data",760,"All Data (n = 760)"
171608,10,"Spanish (Mexican)","WG","First",NA,"Female",NA,"35",TRUE,FALSE,"Marchman","College","production",6,TRUE,"All Data",760,"All Data (n = 760)"
171609,12,"Spanish (Mexican)","WG","First",NA,"Female",NA,"36",TRUE,FALSE,"Marchman","College","production",19,TRUE,"All Data",760,"All Data (n = 760)"
171610,11,"Spanish (Mexican)","WG","First",NA,"Female",NA,"37",TRUE,FALSE,"Marchman","Secondary","production",33,TRUE,"All Data",760,"All Data (n = 760)"
171611,12,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"38",TRUE,FALSE,"Marchman","College","production",12,TRUE,"All Data",760,"All Data (n = 760)"
171612,15,"Spanish (Mexican)","WG","First",NA,"Female",NA,"39",TRUE,FALSE,"Marchman","Secondary","production",17,TRUE,"All Data",760,"All Data (n = 760)"
171613,12,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"40",TRUE,FALSE,"Marchman",NA,"production",18,TRUE,"All Data",760,"All Data (n = 760)"
171614,13,"Spanish (Mexican)","WG","First",NA,"Female",NA,"41",TRUE,FALSE,"Marchman","College","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171615,12,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"42",TRUE,FALSE,"Marchman",NA,"production",45,TRUE,"All Data",760,"All Data (n = 760)"
171616,12,"Spanish (Mexican)","WG","First",NA,"Female",NA,"43",TRUE,FALSE,"Marchman","College","production",9,TRUE,"All Data",760,"All Data (n = 760)"
171617,13,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"44",TRUE,FALSE,"Marchman","College","production",11,TRUE,"All Data",760,"All Data (n = 760)"
171618,13,"Spanish (Mexican)","WG","First",NA,"Female",NA,"45",TRUE,FALSE,"Marchman","College","production",27,TRUE,"All Data",760,"All Data (n = 760)"
171619,13,"Spanish (Mexican)","WG","First",NA,"Female",NA,"46",TRUE,FALSE,"Marchman",NA,"production",29,TRUE,"All Data",760,"All Data (n = 760)"
171620,14,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"47",TRUE,FALSE,"Marchman","College","production",3,TRUE,"All Data",760,"All Data (n = 760)"
171621,15,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"48",TRUE,FALSE,"Marchman","College","production",5,TRUE,"All Data",760,"All Data (n = 760)"
171622,16,"Spanish (Mexican)","WG","First",NA,"Female",NA,"49",TRUE,FALSE,"Marchman","College","production",104,TRUE,"All Data",760,"All Data (n = 760)"
171623,14,"Spanish (Mexican)","WG","First",NA,"Female",NA,"50",TRUE,FALSE,"Marchman","College","production",7,TRUE,"All Data",760,"All Data (n = 760)"
171624,16,"Spanish (Mexican)","WG","First",NA,"Female",NA,"51",TRUE,FALSE,"Marchman","Secondary","production",52,TRUE,"All Data",760,"All Data (n = 760)"
171625,14,"Spanish (Mexican)","WG","First",NA,"Female",NA,"52",TRUE,FALSE,"Marchman","College","production",19,TRUE,"All Data",760,"All Data (n = 760)"
171626,13,"Spanish (Mexican)","WG","First",NA,"Female",NA,"53",TRUE,FALSE,"Marchman","College","production",16,TRUE,"All Data",760,"All Data (n = 760)"
171627,12,"Spanish (Mexican)","WG","Fifth",NA,"Male",NA,"54",TRUE,FALSE,"Marchman","Primary","production",7,TRUE,"All Data",760,"All Data (n = 760)"
171628,15,"Spanish (Mexican)","WG","First",NA,"Male",NA,"55",TRUE,FALSE,"Marchman","Some Secondary","production",8,TRUE,"All Data",760,"All Data (n = 760)"
171629,14,"Spanish (Mexican)","WG","First",NA,"Male",NA,"56",TRUE,FALSE,"Marchman","Some Secondary","production",61,TRUE,"All Data",760,"All Data (n = 760)"
171630,16,"Spanish (Mexican)","WG","First",NA,"Male",NA,"57",TRUE,FALSE,"Marchman","College","production",55,TRUE,"All Data",760,"All Data (n = 760)"
171631,14,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"58",TRUE,FALSE,"Marchman","College","production",7,TRUE,"All Data",760,"All Data (n = 760)"
171632,14,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"59",TRUE,FALSE,"Marchman","Some Secondary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171633,15,"Spanish (Mexican)","WG","First",NA,"Male",NA,"60",TRUE,FALSE,"Marchman","College","production",17,TRUE,"All Data",760,"All Data (n = 760)"
171634,15,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"61",TRUE,FALSE,"Marchman","College","production",4,TRUE,"All Data",760,"All Data (n = 760)"
171635,16,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"62",TRUE,FALSE,"Marchman","Secondary","production",19,TRUE,"All Data",760,"All Data (n = 760)"
171636,14,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"63",TRUE,FALSE,"Marchman","Some Secondary","production",7,TRUE,"All Data",760,"All Data (n = 760)"
171637,14,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"64",TRUE,FALSE,"Marchman","Primary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171638,15,"Spanish (Mexican)","WG","First",NA,"Male",NA,"65",TRUE,FALSE,"Marchman","Some Secondary","production",10,TRUE,"All Data",760,"All Data (n = 760)"
171639,16,"Spanish (Mexican)","WG","Fourth",NA,"Male",NA,"66",TRUE,FALSE,"Marchman","College","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171640,15,"Spanish (Mexican)","WG","First",NA,"Male",NA,"67",TRUE,FALSE,"Marchman","Secondary","production",23,TRUE,"All Data",760,"All Data (n = 760)"
171641,14,"Spanish (Mexican)","WG","First",NA,"Male",NA,"68",TRUE,FALSE,"Marchman","Secondary","production",33,TRUE,"All Data",760,"All Data (n = 760)"
171642,12,"Spanish (Mexican)","WG","Fourth",NA,"Male",NA,"69",TRUE,FALSE,"Marchman",NA,"production",0,TRUE,"All Data",760,"All Data (n = 760)"
171643,13,"Spanish (Mexican)","WG","First",NA,"Male",NA,"70",TRUE,FALSE,"Marchman","Some Secondary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171644,11,"Spanish (Mexican)","WG","First",NA,"Male",NA,"71",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171645,13,"Spanish (Mexican)","WG","First",NA,"Male",NA,"72",TRUE,FALSE,"Marchman","Some Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171646,13,"Spanish (Mexican)","WG","First",NA,"Male",NA,"73",TRUE,FALSE,"Marchman","Secondary","production",7,TRUE,"All Data",760,"All Data (n = 760)"
171647,13,"Spanish (Mexican)","WG","First",NA,"Male",NA,"74",TRUE,FALSE,"Marchman","Primary","production",104,TRUE,"All Data",760,"All Data (n = 760)"
171648,13,"Spanish (Mexican)","WG","First",NA,"Male",NA,"75",TRUE,FALSE,"Marchman","Secondary","production",11,TRUE,"All Data",760,"All Data (n = 760)"
171649,13,"Spanish (Mexican)","WG","First",NA,"Male",NA,"76",TRUE,FALSE,"Marchman","Secondary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171650,12,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"77",TRUE,FALSE,"Marchman","College","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171651,13,"Spanish (Mexican)","WG","First",NA,"Male",NA,"78",TRUE,FALSE,"Marchman","College","production",13,TRUE,"All Data",760,"All Data (n = 760)"
171652,14,"Spanish (Mexican)","WG","Seventh",NA,"Male",NA,"79",TRUE,FALSE,"Marchman","Secondary","production",9,TRUE,"All Data",760,"All Data (n = 760)"
171653,13,"Spanish (Mexican)","WG","First",NA,"Male",NA,"80",TRUE,FALSE,"Marchman","Secondary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171654,12,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"81",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171655,12,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"82",TRUE,FALSE,"Marchman","Primary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171656,13,"Spanish (Mexican)","WG","First",NA,"Male",NA,"83",TRUE,FALSE,"Marchman","Some Secondary","production",5,TRUE,"All Data",760,"All Data (n = 760)"
171657,12,"Spanish (Mexican)","WG","Fourth",NA,"Male",NA,"84",TRUE,FALSE,"Marchman","College","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171658,10,"Spanish (Mexican)","WG","First",NA,"Male",NA,"85",TRUE,FALSE,"Marchman","College","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171659,10,"Spanish (Mexican)","WG","First",NA,"Male",NA,"86",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171660,11,"Spanish (Mexican)","WG","Fourth",NA,"Male",NA,"87",TRUE,FALSE,"Marchman","Secondary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171661,11,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"88",TRUE,FALSE,"Marchman","Primary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171662,12,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"89",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171663,11,"Spanish (Mexican)","WG","First",NA,"Male",NA,"90",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171664,11,"Spanish (Mexican)","WG","First",NA,"Male",NA,"91",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171665,11,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"92",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171666,12,"Spanish (Mexican)","WG","First",NA,"Male",NA,"93",TRUE,FALSE,"Marchman","College","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171667,10,"Spanish (Mexican)","WG",NA,NA,"Male",NA,"94",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171668,12,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"95",TRUE,FALSE,"Marchman","Secondary","production",3,TRUE,"All Data",760,"All Data (n = 760)"
171669,10,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"96",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171670,10,"Spanish (Mexican)","WG","First",NA,"Male",NA,"97",TRUE,FALSE,"Marchman","Secondary","production",10,TRUE,"All Data",760,"All Data (n = 760)"
171671,10,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"98",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171672,8,"Spanish (Mexican)","WG","First",NA,"Male",NA,NA,TRUE,FALSE,"Marchman","Secondary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171673,8,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"100",TRUE,FALSE,"Marchman",NA,"production",0,TRUE,"All Data",760,"All Data (n = 760)"
171674,9,"Spanish (Mexican)","WG","First",NA,"Male",NA,"101",TRUE,FALSE,"Marchman","College","production",3,TRUE,"All Data",760,"All Data (n = 760)"
171675,9,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"102",TRUE,FALSE,"Marchman","Secondary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171676,8,"Spanish (Mexican)","WG","First",NA,"Male",NA,"103",TRUE,FALSE,"Marchman","Secondary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171677,9,"Spanish (Mexican)","WG","First",NA,"Male",NA,"104",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171678,8,"Spanish (Mexican)","WG","First",NA,"Male",NA,"105",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171679,8,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"106",TRUE,FALSE,"Marchman","Some Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171680,9,"Spanish (Mexican)","WG","Third",NA,"Male",NA,"107",TRUE,FALSE,"Marchman","Secondary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171681,9,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"108",TRUE,FALSE,"Marchman","Some Secondary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171682,9,"Spanish (Mexican)","WG","First",NA,"Male",NA,"109",TRUE,FALSE,"Marchman","Primary","production",3,TRUE,"All Data",760,"All Data (n = 760)"
171683,8,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"110",TRUE,FALSE,"Marchman","Some Secondary","production",7,TRUE,"All Data",760,"All Data (n = 760)"
171684,8,"Spanish (Mexican)","WG","First",NA,"Male",NA,"111",TRUE,FALSE,"Marchman","Secondary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171685,9,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"112",TRUE,FALSE,"Marchman","Some Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171686,9,"Spanish (Mexican)","WG","Second",NA,"Male",NA,"113",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171687,14,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"114",TRUE,FALSE,"Marchman","Primary","production",54,TRUE,"All Data",760,"All Data (n = 760)"
171688,14,"Spanish (Mexican)","WG","First",NA,"Female",NA,"115",TRUE,FALSE,"Marchman","Some Secondary","production",7,TRUE,"All Data",760,"All Data (n = 760)"
171689,14,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"116",TRUE,FALSE,"Marchman","Some Secondary","production",8,TRUE,"All Data",760,"All Data (n = 760)"
171690,15,"Spanish (Mexican)","WG","First",NA,"Female",NA,"117",TRUE,FALSE,"Marchman","College","production",49,TRUE,"All Data",760,"All Data (n = 760)"
171691,16,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"118",TRUE,FALSE,"Marchman","College","production",78,TRUE,"All Data",760,"All Data (n = 760)"
171692,17,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"119",TRUE,FALSE,"Marchman","College","production",6,TRUE,"All Data",760,"All Data (n = 760)"
171693,16,"Spanish (Mexican)","WG","First",NA,"Male",NA,"120",TRUE,FALSE,"Marchman","College","production",22,TRUE,"All Data",760,"All Data (n = 760)"
171694,16,"Spanish (Mexican)","WG","First",NA,"Female",NA,"121",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171695,14,"Spanish (Mexican)","WG","First",NA,"Female",NA,"122",TRUE,FALSE,"Marchman","Secondary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171696,16,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"123",TRUE,FALSE,"Marchman","Some Secondary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171697,15,"Spanish (Mexican)","WG","First",NA,"Female",NA,"124",TRUE,FALSE,"Marchman","College","production",18,TRUE,"All Data",760,"All Data (n = 760)"
171698,10,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"125",TRUE,FALSE,"Marchman","College","production",3,TRUE,"All Data",760,"All Data (n = 760)"
171699,12,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"126",TRUE,FALSE,"Marchman","College","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171700,9,"Spanish (Mexican)","WG","First",NA,"Female",NA,"127",TRUE,FALSE,"Marchman","Primary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171701,9,"Spanish (Mexican)","WG","First",NA,"Female",NA,"128",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171702,9,"Spanish (Mexican)","WG","First",NA,"Female",NA,"129",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171703,8,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"130",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171704,10,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"131",TRUE,FALSE,"Marchman","Secondary","production",4,TRUE,"All Data",760,"All Data (n = 760)"
171705,8,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"132",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171706,10,"Spanish (Mexican)","WG","Fourth",NA,"Female",NA,"133",TRUE,FALSE,"Marchman","College","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171707,8,"Spanish (Mexican)","WG","First",NA,"Female",NA,"134",TRUE,FALSE,"Marchman","College","production",4,TRUE,"All Data",760,"All Data (n = 760)"
171708,8,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"135",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171709,10,"Spanish (Mexican)","WG","First",NA,"Female",NA,"136",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171710,9,"Spanish (Mexican)","WG","First",NA,"Female",NA,"137",TRUE,FALSE,"Marchman","Some Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171711,10,"Spanish (Mexican)","WG","First",NA,"Female",NA,"138",TRUE,FALSE,"Marchman",NA,"production",5,TRUE,"All Data",760,"All Data (n = 760)"
171712,10,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"139",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171713,14,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"140",TRUE,FALSE,"Marchman","Some Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171714,14,"Spanish (Mexican)","WG","First",NA,"Female",NA,"141",TRUE,FALSE,"Marchman","Secondary","production",5,TRUE,"All Data",760,"All Data (n = 760)"
171715,14,"Spanish (Mexican)","WG","First",NA,"Female",NA,"142",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171716,15,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"143",TRUE,FALSE,"Marchman","College","production",3,TRUE,"All Data",760,"All Data (n = 760)"
171717,11,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"144",TRUE,FALSE,"Marchman","Some Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171718,11,"Spanish (Mexican)","WG","First",NA,"Female",NA,"145",TRUE,FALSE,"Marchman","Secondary","production",5,TRUE,"All Data",760,"All Data (n = 760)"
171719,12,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"146",TRUE,FALSE,"Marchman","Some Secondary","production",20,TRUE,"All Data",760,"All Data (n = 760)"
171720,12,"Spanish (Mexican)","WG","First",NA,"Female",NA,"147",TRUE,FALSE,"Marchman","Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171721,12,"Spanish (Mexican)","WG","First",NA,"Female",NA,"148",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171722,11,"Spanish (Mexican)","WG","First",NA,"Female",NA,"149",TRUE,FALSE,"Marchman","Some Secondary","production",8,TRUE,"All Data",760,"All Data (n = 760)"
171723,10,"Spanish (Mexican)","WG","First",NA,"Female",NA,"150",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171724,11,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"151",TRUE,FALSE,"Marchman","Primary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171725,13,"Spanish (Mexican)","WG","First",NA,"Female",NA,"152",TRUE,FALSE,"Marchman","Some Secondary","production",17,TRUE,"All Data",760,"All Data (n = 760)"
171726,13,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"153",TRUE,FALSE,"Marchman","Secondary","production",3,TRUE,"All Data",760,"All Data (n = 760)"
171727,13,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"154",TRUE,FALSE,"Marchman","Some Secondary","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171728,13,"Spanish (Mexican)","WG","First",NA,"Female",NA,"155",TRUE,FALSE,"Marchman","Some Secondary","production",5,TRUE,"All Data",760,"All Data (n = 760)"
171729,13,"Spanish (Mexican)","WG",NA,NA,"Female",NA,"156",TRUE,FALSE,"Marchman","Secondary","production",13,TRUE,"All Data",760,"All Data (n = 760)"
171730,14,"Spanish (Mexican)","WG","First",NA,"Female",NA,"157",TRUE,FALSE,"Marchman","College","production",40,TRUE,"All Data",760,"All Data (n = 760)"
171731,12,"Spanish (Mexican)","WG","First",NA,"Female",NA,"158",TRUE,FALSE,"Marchman","College","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171732,12,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"159",TRUE,FALSE,"Marchman","Some Secondary","production",7,TRUE,"All Data",760,"All Data (n = 760)"
171733,12,"Spanish (Mexican)","WG","First",NA,"Female",NA,"160",TRUE,FALSE,"Marchman","Secondary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171734,12,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"161",TRUE,FALSE,"Marchman","College","production",4,TRUE,"All Data",760,"All Data (n = 760)"
171735,13,"Spanish (Mexican)","WG","First",NA,"Female",NA,"162",TRUE,FALSE,"Marchman","College","production",10,TRUE,"All Data",760,"All Data (n = 760)"
171736,12,"Spanish (Mexican)","WG","First",NA,"Female",NA,"163",TRUE,FALSE,"Marchman","Some Secondary","production",2,TRUE,"All Data",760,"All Data (n = 760)"
171737,13,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"164",TRUE,FALSE,"Marchman","Secondary","production",8,TRUE,"All Data",760,"All Data (n = 760)"
171738,12,"Spanish (Mexican)","WG","First",NA,"Female",NA,"165",TRUE,FALSE,"Marchman","Primary","production",1,TRUE,"All Data",760,"All Data (n = 760)"
171739,12,"Spanish (Mexican)","WG","Second",NA,"Female",NA,"166",TRUE,FALSE,"Marchman","Some Secondary","production",77,TRUE,"All Data",760,"All Data (n = 760)"
171740,11,"Spanish (Mexican)","WG","Third",NA,"Female",NA,"167",TRUE,FALSE,"Marchman","College","production",0,TRUE,"All Data",760,"All Data (n = 760)"
171741,12,"Spanish (Mexican)","WG","First",NA,"Female",NA,"168",TRUE,FALSE,"Marchman","Secondary","production",5,TRUE,"All Data",760,"All Data (n = 760)"
